"Otu0095" 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0096" 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0
"Otu0097" 1 0 1 1 1 1 0 1 0 0 1 0 0 1 0 1 1 0
"Otu0098" 0 1 0 1 1 1 1 1 0 1 0 0 0 1 0 1 0 0
"Otu0099" 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
"Otu0100" 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0
"Otu0101" 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0
"Otu0102" 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0
"Otu0103" 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1
"Otu0104" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0105" 1 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0
"Otu0106" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Otu0107" 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Otu0108" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Otu0109" 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0
"Otu0110" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
"Otu0111" 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
"Otu0112" 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1
"Otu0113" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0
"Otu0114" 1 1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 0 0
"Otu0115" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Otu0116" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0117" 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Otu0118" 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1
"Otu0119" 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0
"Otu0120" 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1
"Otu0121" 0 1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 0
"Otu0122" 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1
"Otu0123" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Otu0124" 0 1 0 1 1 0 1 0 0 0 1 1 1 1 1 0 1 1
"Otu0125" 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 0 0 0
"Otu0126" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0127" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Otu0128" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1
"Otu0129" 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0 1 0
"Otu0130" 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1 0
"Otu0131" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"Otu0132" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Otu0133" 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
"Otu0134" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0135" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
"Otu0136" 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0
"Otu0137" 1 1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0
"Otu0138" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
"Otu0139" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0140" 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 0
"Otu0141" 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1
"Otu0142" 0 1 1 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0
"Otu0143" 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0
"Otu0144" 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0
"Otu0145" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0146" 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0
"Otu0147" 0 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 0 0
"Otu0148" 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1
"Otu0149" 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
"Otu0150" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0151" 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0
"Otu0152" 0 0 0 1 0 0 1 0 1 1 1 1 1 1 1 0 0 0
"Otu0153" 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0
"Otu0154" 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1
"Otu0155" 1 0 0 1 0 1 1 1 0 0 0 0 0 1 0 1 1 0
"Otu0156" 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0
"Otu0157" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0158" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0159" 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 1
"Otu0160" 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0
"Otu0161" 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0
"Otu0162" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
"Otu0163" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0164" 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0
"Otu0165" 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1
"Otu0166" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0167" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0168" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0169" 0 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 1
"Otu0170" 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1
"Otu0171" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"Otu0172" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0173" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Otu0174" 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Otu0175" 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0
"Otu0176" 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0
"Otu0177" 0 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 0
"Otu0178" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
"Otu0179" 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0
"Otu0180" 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0
"Otu0181" 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
"Otu0182" 0 0 1 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1
"Otu0183" 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 1 0 0
"Otu0184" 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0
"Otu0185" 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0
"Otu0186" 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"Otu0187" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Otu0188" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
"Otu0189" 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0
"Otu0190" 1 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1 1 0
"Otu0191" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Otu0192" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0193" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0194" 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0
"Otu0195" 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Otu0196" 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0197" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0198" 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0
"Otu0199" 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1
"Otu0200" 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1
"Otu0201" 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1
"Otu0202" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0203" 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"Otu0204" 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0
"Otu0205" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Otu0206" 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0
"Otu0207" 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0
"Otu0208" 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0209" 0 1 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0
"Otu0210" 0 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0
"Otu0211" 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
"Otu0212" 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1
"Otu0213" 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0
"Otu0214" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0
"Otu0215" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
"Otu0216" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
"Otu0217" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0218" 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0
"Otu0219" 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"Otu0220" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0221" 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
"Otu0222" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0223" 1 0 0 0 1 0 0 1 1 0 0 0 0 0 1 1 1 0
"Otu0224" 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0
"Otu0225" 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0
"Otu0226" 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0
"Otu0227" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0228" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Otu0229" 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0
"Otu0230" 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0231" 1 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1
"Otu0232" 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1
"Otu0233" 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
"Otu0234" 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
"Otu0235" 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1
"Otu0236" 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Otu0237" 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 0 0
"Otu0238" 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"Otu0239" 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1
"Otu0240" 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Otu0241" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
"Otu0242" 0 0 0 1 1 0 1 0 1 0 1 1 1 0 0 1 0 0
"Otu0243" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Otu0244" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0245" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Otu0246" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Otu0247" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Otu0248" 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Otu0249" 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 1
"Otu0250" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Otu0251" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0252" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Otu0253" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0254" 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0
"Otu0255" 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0
"Otu0256" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Otu0257" 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0
"Otu0258" 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"Otu0259" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Otu0260" 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0
"Otu0261" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0262" 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0
"Otu0263" 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0
"Otu0264" 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0
"Otu0265" 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1
"Otu0266" 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0
"Otu0267" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Otu0268" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
"Otu0269" 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0
"Otu0270" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"Otu0271" 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 0
"Otu0272" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"Otu0273" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1
"Otu0274" 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1
"Otu0275" 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0
"Otu0276" 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0277" 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1
"Otu0278" 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Otu0279" 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0
"Otu0280" 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0
"Otu0281" 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"Otu0282" 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"Otu0283" 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0
"Otu0284" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0285" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0
"Otu0286" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Otu0287" 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0
"Otu0288" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Otu0290" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0
"Otu0291" 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1
"Otu0292" 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1
"Otu0293" 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0
"Otu0294" 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0
"Otu0295" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
"Otu0296" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Otu0297" 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Otu0298" 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0
"Otu0299" 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0
"Otu0300" 0 1 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0
"Otu0301" 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1
"Otu0302" 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
"Otu0303" 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
"Otu0304" 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0
"Otu0305" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0
"Otu0306" 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0
"Otu0307" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0308" 0 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0
"Otu0309" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Otu0310" 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0
"Otu0311" 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1
"Otu0312" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Otu0314" 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
"Otu0315" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
"Otu0316" 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
"Otu0317" 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0
"Otu0318" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
